700,12,37.962498
1930,57,-64.195858
3160,179,21.120803
4390,295,-7.577237
5620,459,-46.479468
6850,629,136.521831
8080,838,143.102252
9310,1098,369.474336
10540,1351,337.680306
11770,1646,375.178264
13000,2071,522.199693
700,9,37.962498
1930,55,-64.195858
3160,172,21.120803
4390,291,-7.577237
5620,452,-46.479468
6850,640,136.521831
8080,841,143.102252
9310,1086,369.474336
10540,1353,337.680306
11770,1678,375.178264
13000,1973,522.199693
700,10,37.962498
1930,58,-64.195858
3160,161,21.120803
4390,306,-7.577237
5620,453,-46.479468
6850,610,136.521831
8080,829,143.102252
9310,1108,369.474336
10540,1336,337.680306
11770,1698,375.178264
13000,2014,522.199693
700,13,37.962498
1930,55,-64.195858
3160,170,21.120803
4390,282,-7.577237
5620,454,-46.479468
6850,626,136.521831
8080,816,143.102252
9310,1053,369.474336
10540,1361,337.680306
11770,1647,375.178264
13000,2104,522.199693
700,13,37.962498
1930,56,-64.195858
3160,171,21.120803
4390,308,-7.577237
5620,443,-46.479468
6850,630,136.521831
8080,832,143.102252
9310,1059,369.474336
10540,1384,337.680306
11770,1633,375.178264
13000,2030,522.199693
700,12,37.962498
1930,56,-64.195858
3160,172,21.120803
4390,288,-7.577237
5620,447,-46.479468
6850,628,136.521831
8080,821,143.102252
9310,1090,369.474336
10540,1343,337.680306
11770,1685,375.178264
13000,2051,522.199693
700,9,37.962498
1930,53,-64.195858
3160,171,21.120803
4390,297,-7.577237
5620,435,-46.479468
6850,608,136.521831
8080,820,143.102252
9310,1042,369.474336
10540,1314,337.680306
11770,1685,375.178264
13000,2030,522.199693
700,12,37.962498
1930,54,-64.195858
3160,168,21.120803
4390,296,-7.577237
5620,439,-46.479468
6850,640,136.521831
8080,851,143.102252
9310,1094,369.474336
10540,1386,337.680306
11770,1712,375.178264
13000,2066,522.199693
700,13,37.962498
1930,58,-64.195858
3160,166,21.120803
4390,286,-7.577237
5620,433,-46.479468
6850,623,136.521831
8080,815,143.102252
9310,1061,369.474336
10540,1341,337.680306
11770,1688,375.178264
13000,2018,522.199693
700,8,37.962498
1930,52,-64.195858
3160,165,21.120803
4390,290,-7.577237
5620,440,-46.479468
6850,630,136.521831
8080,851,143.102252
9310,1101,369.474336
10540,1352,337.680306
11770,1689,375.178264
13000,2028,522.199693
