700,12,37.962498
1930,64,-64.195858
3160,175,21.120803
4390,323,-7.577237
5620,499,-46.479468
6850,737,136.521831
8080,1019,143.102252
9310,1325,369.474336
10540,1698,337.680306
11770,2081,375.178264
13000,2140,522.199693
700,12,37.962498
1930,24,-64.195858
3160,168,21.120803
4390,329,-7.577237
5620,504,-46.479468
6850,741,136.521831
8080,1029,143.102252
9310,1335,369.474336
10540,1551,337.680306
11770,2114,375.178264
13000,2570,522.199693
700,10,37.962498
1930,57,-64.195858
3160,169,21.120803
4390,320,-7.577237
5620,495,-46.479468
6850,733,136.521831
8080,1000,143.102252
9310,1375,369.474336
10540,1441,337.680306
11770,2080,375.178264
13000,2547,522.199693
700,9,37.962498
1930,54,-64.195858
3160,169,21.120803
4390,303,-7.577237
5620,496,-46.479468
6850,736,136.521831
8080,1004,143.102252
9310,1354,369.474336
10540,1725,337.680306
11770,2101,375.178264
13000,2571,522.199693
700,12,37.962498
1930,65,-64.195858
3160,176,21.120803
4390,314,-7.577237
5620,448,-46.479468
6850,740,136.521831
8080,992,143.102252
9310,1344,369.474336
10540,1447,337.680306
11770,1760,375.178264
13000,2145,522.199693
700,11,37.962498
1930,60,-64.195858
3160,168,21.120803
4390,298,-7.577237
5620,456,-46.479468
6850,652,136.521831
8080,866,143.102252
9310,1128,369.474336
10540,1686,337.680306
11770,2094,375.178264
13000,2167,522.199693
700,13,37.962498
1930,67,-64.195858
3160,165,21.120803
4390,318,-7.577237
5620,491,-46.479468
6850,727,136.521831
8080,1019,143.102252
9310,1322,369.474336
10540,1695,337.680306
11770,2113,375.178264
13000,2434,522.199693
700,19,37.962498
1930,64,-64.195858
3160,172,21.120803
4390,318,-7.577237
5620,466,-46.479468
6850,748,136.521831
8080,886,143.102252
9310,1340,369.474336
10540,1548,337.680306
11770,2104,375.178264
13000,2562,522.199693
700,12,37.962498
1930,66,-64.195858
3160,181,21.120803
4390,296,-7.577237
5620,487,-46.479468
6850,647,136.521831
8080,1000,143.102252
9310,1342,369.474336
10540,1691,337.680306
11770,2116,375.178264
13000,2511,522.199693
700,11,37.962498
1930,43,-64.195858
3160,166,21.120803
4390,315,-7.577237
5620,488,-46.479468
6850,718,136.521831
8080,946,143.102252
9310,1217,369.474336
10540,1875,337.680306
11770,2366,375.178264
13000,2775,522.199693
