700,15,37.962498
1930,125,-64.195858
3160,370,21.120803
4390,436,-7.577237
5620,621,-46.479468
6850,812,136.521831
8080,1079,143.102252
9310,1200,369.474336
10540,1798,337.680306
11770,1814,375.178264
13000,2717,522.199693
700,64,37.962498
1930,137,-64.195858
3160,273,21.120803
4390,507,-7.577237
5620,606,-46.479468
6850,1694,136.521831
8080,1258,143.102252
9310,1886,369.474336
10540,1827,337.680306
11770,2194,375.178264
13000,3827,522.199693
700,10,37.962498
1930,77,-64.195858
3160,347,21.120803
4390,480,-7.577237
5620,1216,-46.479468
6850,706,136.521831
8080,1595,143.102252
9310,1363,369.474336
10540,1777,337.680306
11770,2783,375.178264
13000,3138,522.199693
700,10,37.962498
1930,239,-64.195858
3160,902,21.120803
4390,407,-7.577237
5620,599,-46.479468
6850,1450,136.521831
8080,1210,143.102252
9310,1911,369.474336
10540,2517,337.680306
11770,1918,375.178264
13000,2664,522.199693
700,2,37.962498
1930,74,-64.195858
3160,316,21.120803
4390,398,-7.577237
5620,600,-46.479468
6850,877,136.521831
8080,1162,143.102252
9310,1421,369.474336
10540,1533,337.680306
11770,2181,375.178264
13000,2684,522.199693
700,24,37.962498
1930,69,-64.195858
3160,262,21.120803
4390,385,-7.577237
5620,688,-46.479468
6850,838,136.521831
8080,1058,143.102252
9310,1402,369.474336
10540,1784,337.680306
11770,2371,375.178264
13000,2317,522.199693
700,47,37.962498
1930,95,-64.195858
3160,280,21.120803
4390,444,-7.577237
5620,520,-46.479468
6850,792,136.521831
8080,1080,143.102252
9310,1396,369.474336
10540,1834,337.680306
11770,2218,375.178264
13000,2723,522.199693
700,14,37.962498
1930,126,-64.195858
3160,399,21.120803
4390,434,-7.577237
5620,536,-46.479468
6850,842,136.521831
8080,1034,143.102252
9310,1203,369.474336
10540,1732,337.680306
11770,1938,375.178264
13000,2708,522.199693
700,12,37.962498
1930,69,-64.195858
3160,269,21.120803
4390,474,-7.577237
5620,574,-46.479468
6850,764,136.521831
8080,1149,143.102252
9310,1584,369.474336
10540,1716,337.680306
11770,2251,375.178264
13000,2715,522.199693
700,4,37.962498
1930,127,-64.195858
3160,282,21.120803
4390,415,-7.577237
5620,566,-46.479468
6850,879,136.521831
8080,1073,143.102252
9310,1224,369.474336
10540,1533,337.680306
11770,2214,375.178264
13000,2685,522.199693
