700,11,37.962498
1930,61,-64.195858
3160,189,21.120803
4390,317,-7.577237
5620,468,-46.479468
6850,648,136.521831
8080,926,143.102252
9310,1190,369.474336
10540,1491,337.680306
11770,1828,375.178264
13000,2152,522.199693
700,10,37.962498
1930,58,-64.195858
3160,213,21.120803
4390,305,-7.577237
5620,468,-46.479468
6850,665,136.521831
8080,903,143.102252
9310,1185,369.474336
10540,1467,337.680306
11770,1880,375.178264
13000,2176,522.199693
700,10,37.962498
1930,65,-64.195858
3160,189,21.120803
4390,320,-7.577237
5620,466,-46.479468
6850,666,136.521831
8080,915,143.102252
9310,1198,369.474336
10540,1476,337.680306
11770,1820,375.178264
13000,2229,522.199693
700,11,37.962498
1930,68,-64.195858
3160,202,21.120803
4390,328,-7.577237
5620,474,-46.479468
6850,660,136.521831
8080,880,143.102252
9310,1184,369.474336
10540,1447,337.680306
11770,1837,375.178264
13000,2156,522.199693
700,15,37.962498
1930,67,-64.195858
3160,210,21.120803
4390,314,-7.577237
5620,473,-46.479468
6850,667,136.521831
8080,904,143.102252
9310,1192,369.474336
10540,1496,337.680306
11770,1776,375.178264
13000,2178,522.199693
700,10,37.962498
1930,114,-64.195858
3160,268,21.120803
4390,419,-7.577237
5620,733,-46.479468
6850,756,136.521831
8080,1183,143.102252
9310,1328,369.474336
10540,1453,337.680306
11770,2466,375.178264
13000,2141,522.199693
700,15,37.962498
1930,159,-64.195858
3160,373,21.120803
4390,337,-7.577237
5620,467,-46.479468
6850,668,136.521831
8080,907,143.102252
9310,1082,369.474336
10540,1377,337.680306
11770,1989,375.178264
13000,2762,522.199693
700,31,37.962498
1930,162,-64.195858
3160,182,21.120803
4390,327,-7.577237
5620,461,-46.479468
6850,1079,136.521831
8080,1101,143.102252
9310,1383,369.474336
10540,1732,337.680306
11770,2075,375.178264
13000,2049,522.199693
700,11,37.962498
1930,62,-64.195858
3160,180,21.120803
4390,317,-7.577237
5620,470,-46.479468
6850,651,136.521831
8080,860,143.102252
9310,1089,369.474336
10540,1689,337.680306
11770,2410,375.178264
13000,2581,522.199693
700,16,37.962498
1930,54,-64.195858
3160,188,21.120803
4390,638,-7.577237
5620,709,-46.479468
6850,736,136.521831
8080,880,143.102252
9310,1127,369.474336
10540,1399,337.680306
11770,1718,375.178264
13000,2024,522.199693
