700,13,37.962498
1930,46,-64.195858
3160,190,21.120803
4390,313,-7.577237
5620,501,-46.479468
6850,732,136.521831
8080,1010,143.102252
9310,1365,369.474336
10540,1728,337.680306
11770,2152,375.178264
13000,2615,522.199693
700,13,37.962498
1930,65,-64.195858
3160,167,21.120803
4390,311,-7.577237
5620,510,-46.479468
6850,738,136.521831
8080,1009,143.102252
9310,1322,369.474336
10540,1704,337.680306
11770,1948,375.178264
13000,2154,522.199693
700,12,37.962498
1930,57,-64.195858
3160,164,21.120803
4390,310,-7.577237
5620,489,-46.479468
6850,634,136.521831
8080,1022,143.102252
9310,1360,369.474336
10540,1701,337.680306
11770,2128,375.178264
13000,2583,522.199693
700,12,37.962498
1930,51,-64.195858
3160,174,21.120803
4390,378,-7.577237
5620,687,-46.479468
6850,802,136.521831
8080,1029,143.102252
9310,1150,369.474336
10540,1692,337.680306
11770,2227,375.178264
13000,2707,522.199693
700,10,37.962498
1930,58,-64.195858
3160,169,21.120803
4390,341,-7.577237
5620,626,-46.479468
6850,666,136.521831
8080,1012,143.102252
9310,1342,369.474336
10540,1715,337.680306
11770,2112,375.178264
13000,2578,522.199693
700,9,37.962498
1930,52,-64.195858
3160,170,21.120803
4390,312,-7.577237
5620,494,-46.479468
6850,714,136.521831
8080,995,143.102252
9310,1330,369.474336
10540,1444,337.680306
11770,2094,375.178264
13000,2582,522.199693
700,12,37.962498
1930,64,-64.195858
3160,164,21.120803
4390,298,-7.577237
5620,452,-46.479468
6850,735,136.521831
8080,1016,143.102252
9310,1133,369.474336
10540,1710,337.680306
11770,2136,375.178264
13000,2155,522.199693
700,17,37.962498
1930,56,-64.195858
3160,177,21.120803
4390,303,-7.577237
5620,462,-46.479468
6850,640,136.521831
8080,887,143.102252
9310,1134,369.474336
10540,1441,337.680306
11770,1782,375.178264
13000,2133,522.199693
700,10,37.962498
1930,54,-64.195858
3160,171,21.120803
4390,303,-7.577237
5620,475,-46.479468
6850,630,136.521831
8080,873,143.102252
9310,1153,369.474336
10540,1429,337.680306
11770,1789,375.178264
13000,2613,522.199693
700,14,37.962498
1930,68,-64.195858
3160,179,21.120803
4390,314,-7.577237
5620,507,-46.479468
6850,746,136.521831
8080,1034,143.102252
9310,1346,369.474336
10540,1521,337.680306
11770,1997,375.178264
13000,2196,522.199693
