700,74,37.962498
1930,547,-64.195858
3160,410,21.120803
4390,340,-7.577237
5620,532,-46.479468
6850,760,136.521831
8080,1021,143.102252
9310,1341,369.474336
10540,1500,337.680306
11770,2143,375.178264
13000,2202,522.199693
700,11,37.962498
1930,70,-64.195858
3160,242,21.120803
4390,357,-7.577237
5620,525,-46.479468
6850,744,136.521831
8080,1024,143.102252
9310,1340,369.474336
10540,1748,337.680306
11770,2142,375.178264
13000,2536,522.199693
700,15,37.962498
1930,57,-64.195858
3160,218,21.120803
4390,334,-7.577237
5620,533,-46.479468
6850,722,136.521831
8080,951,143.102252
9310,1158,369.474336
10540,1717,337.680306
11770,2121,375.178264
13000,2570,522.199693
700,12,37.962498
1930,67,-64.195858
3160,228,21.120803
4390,358,-7.577237
5620,516,-46.479468
6850,693,136.521831
8080,891,143.102252
9310,1174,369.474336
10540,1724,337.680306
11770,2143,375.178264
13000,2612,522.199693
700,12,37.962498
1930,56,-64.195858
3160,217,21.120803
4390,345,-7.577237
5620,524,-46.479468
6850,754,136.521831
8080,1013,143.102252
9310,1368,369.474336
10540,1723,337.680306
11770,2143,375.178264
13000,2613,522.199693
700,9,37.962498
1930,55,-64.195858
3160,212,21.120803
4390,354,-7.577237
5620,538,-46.479468
6850,765,136.521831
8080,1020,143.102252
9310,1198,369.474336
10540,1473,337.680306
11770,1844,375.178264
13000,2646,522.199693
700,12,37.962498
1930,65,-64.195858
3160,211,21.120803
4390,362,-7.577237
5620,498,-46.479468
6850,757,136.521831
8080,1060,143.102252
9310,1338,369.474336
10540,1482,337.680306
11770,2123,375.178264
13000,2606,522.199693
700,28,37.962498
1930,110,-64.195858
3160,227,21.120803
4390,346,-7.577237
5620,522,-46.479468
6850,759,136.521831
8080,1044,143.102252
9310,1361,369.474336
10540,1702,337.680306
11770,2146,375.178264
13000,2591,522.199693
700,13,37.962498
1930,69,-64.195858
3160,214,21.120803
4390,337,-7.577237
5620,522,-46.479468
6850,768,136.521831
8080,908,143.102252
9310,1186,369.474336
10540,1738,337.680306
11770,2004,375.178264
13000,2251,522.199693
700,13,37.962498
1930,64,-64.195858
3160,228,21.120803
4390,371,-7.577237
5620,508,-46.479468
6850,740,136.521831
8080,1018,143.102252
9310,1396,369.474336
10540,1746,337.680306
11770,2144,375.178264
13000,2639,522.199693
